id,start_timestep,last_timestep,total_time,user_id,protocol,ideal_duration,privacy_score
P_1-3_2633_B_EYF2RF4M,19701.0,25200.0,5500.0,P_1-3_2633,Bluetooth,5500.0,1.0
P_1-3_2643_L_E0F5LGTD,19154.0,25200.0,6047.0,P_1-3_2643,LTE,6047.0,1.0
P_1-3_268_L_FV4JTF5O,18061.0,25200.0,7140.0,P_1-3_268,LTE,7140.0,1.0
P_1-3_2733_B_490GJ3AF,21289.0,25200.0,3912.0,P_1-3_2733,Bluetooth,3912.0,1.0
P_1-3_274_B_BBECIKBO,21274.0,25200.0,3927.0,P_1-3_274,Bluetooth,3927.0,1.0
P_1-3_2745_B_1WYSQ21V,19760.0,25200.0,5441.0,P_1-3_2745,Bluetooth,5441.0,1.0
P_1-3_2757_B_KKJCVI5C,21300.0,25200.0,3901.0,P_1-3_2757,Bluetooth,3901.0,1.0
P_1-3_2773_B_2ENR3GF8,19440.0,25200.0,5761.0,P_1-3_2773,Bluetooth,5761.0,1.0
P_1-3_2786_L_8D8BR4T4,19683.0,25200.0,5518.0,P_1-3_2786,LTE,5518.0,1.0
P_1-3_28_B_RFL80Z16,19744.0,25200.0,5457.0,P_1-3_28,Bluetooth,5457.0,1.0
P_1-3_283_B_0VGGQ7OI,19535.0,25200.0,5666.0,P_1-3_283,Bluetooth,5666.0,1.0
P_1-3_2881_L_X483BBRS,18242.0,23356.0,5115.0,P_1-3_2881,LTE,6959.0,0.7350193993389855
P_1-3_2955_B_TB3LTP2R,18383.0,25200.0,6818.0,P_1-3_2955,Bluetooth,6818.0,1.0
P_1-3_2985_B_XA9KB2X1,19010.0,25200.0,6191.0,P_1-3_2985,Bluetooth,6191.0,1.0
P_1-3_2999_B_ECQIP0MS,21078.0,25200.0,4123.0,P_1-3_2999,Bluetooth,4123.0,1.0
P_1-3_3004_L_XY8QPQ4Z,21232.0,25200.0,3969.0,P_1-3_3004,LTE,4261.0,0.9314714855667684
P_1-3_3046_B_QO3UZ7KM,18833.0,25200.0,6368.0,P_1-3_3046,Bluetooth,7087.0,0.8985466346832228
P_1-3_3054_B_AH1WI425,20309.0,25200.0,4892.0,P_1-3_3054,Bluetooth,4892.0,1.0
P_1-3_3062_B_RA7O4WRJ,20340.0,25200.0,4861.0,P_1-3_3062,Bluetooth,4861.0,1.0
P_1-3_3076_L_MUBBYRD9,18964.0,25200.0,6237.0,P_1-3_3076,LTE,6237.0,1.0
P_1-3_308_L_496R8H3C,20069.0,25200.0,5132.0,P_1-3_308,LTE,5132.0,1.0
P_1-3_3132_B_DS7PYG8P,18868.0,25200.0,6333.0,P_1-3_3132,Bluetooth,6333.0,1.0
P_1-3_3135_B_FYGSD37W,19795.0,25200.0,5406.0,P_1-3_3135,Bluetooth,5406.0,1.0
P_1-3_3164_B_N3RZO1G7,20407.0,25200.0,4794.0,P_1-3_3164,Bluetooth,4794.0,1.0
P_1-3_3176_L_6GZOPXPN,21318.0,23124.0,1807.0,P_1-3_3176,LTE,3883.0,0.4653618336337883
P_1-3_318_B_FMV46BNZ,19954.0,25200.0,5247.0,P_1-3_318,Bluetooth,5247.0,1.0
P_1-3_3197_B_09MI73ED,21072.0,25200.0,4129.0,P_1-3_3197,Bluetooth,4129.0,1.0
P_1-3_3245_L_YGJ23614,21549.0,25200.0,3652.0,P_1-3_3245,LTE,5902.0,0.6187732971873942
P_1-3_3253_L_7HN5ZO2I,19260.0,25200.0,5941.0,P_1-3_3253,LTE,5941.0,1.0
P_1-3_3301_B_95W6K643,20553.0,25200.0,4648.0,P_1-3_3301,Bluetooth,4648.0,1.0
P_1-3_331_B_E7DBQSZL,21427.0,25200.0,3774.0,P_1-3_331,Bluetooth,5179.0,0.7287121065842826
P_1-3_3339_L_ZSQYPXGC,18622.0,25200.0,6579.0,P_1-3_3339,LTE,6579.0,1.0
P_1-3_3410_B_7CMB38VF,19620.0,24273.0,4654.0,P_1-3_3410,Bluetooth,5581.0,0.83390073463537
P_1-3_3433_B_3SCUNV53,20653.0,25200.0,4548.0,P_1-3_3433,Bluetooth,4548.0,1.0
P_1-3_3440_B_3P6QX5AG,21071.0,25200.0,4130.0,P_1-3_3440,Bluetooth,4130.0,1.0
P_1-3_3457_B_UCLTESW8,19205.0,25200.0,5996.0,P_1-3_3457,Bluetooth,6764.0,0.8864577173270254
