id,start_timestep,last_timestep,total_time,user_id,protocol,ideal_duration,privacy_score
P212_B_SQF2UXHE,1,7200,7200,P212,Bluetooth,7200.0,1.0
P213_B_D5P3799I,1,7200,7200,P213,Bluetooth,7200.0,1.0
P214_B_9AYL02XT,1,7200,7200,P214,Bluetooth,7200.0,1.0
P215_L_VKYMF659,1,7200,7200,P215,LTE,7200.0,1.0
P216_B_9M75KAJI,1,7200,7200,P216,Bluetooth,7200.0,1.0
P217_L_T4K2TZO5,1,7200,7200,P217,LTE,7200.0,1.0
P218_L_FKY0U4BG,1,7200,7200,P218,LTE,7200.0,1.0
P219_L_9LVCF1ZY,1,7200,7200,P219,LTE,7200.0,1.0
P22_L_66XH0DS3,1,7200,7200,P22,LTE,7200.0,1.0
P220_B_GU1EIM0N,1,7200,7200,P220,Bluetooth,7200.0,1.0
P221_L_3HMQC97B,1,7200,7200,P221,LTE,7200.0,1.0
P222_B_24ODQGW0,1,7200,7200,P222,Bluetooth,7200.0,1.0
P223_B_IMWJQSL8,1,7200,7200,P223,Bluetooth,7200.0,1.0
P224_L_6YE90L4L,1,7200,7200,P224,LTE,7200.0,1.0
P225_B_M98LGQS4,1,7200,7200,P225,Bluetooth,7200.0,1.0
P226_B_87XZ5PRU,1,7200,7200,P226,Bluetooth,7200.0,1.0
P227_B_UW442FD3,1,7200,7200,P227,Bluetooth,7200.0,1.0
P228_B_4AHFBKWC,1,7200,7200,P228,Bluetooth,7200.0,1.0
P229_L_9HMU0FXN,3538,7200,3663,P229,LTE,7200.0,0.50875
P23_B_5RZ2X933,1,7200,7200,P23,Bluetooth,7200.0,1.0
P230_L_KLUEN071,2404,7200,4797,P230,LTE,7200.0,0.66625
P231_B_603VUJW8,1,3788,3788,P231,Bluetooth,7200.0,0.5261111111111111
P232_L_RUY0WDZM,1,7200,7200,P232,LTE,7200.0,1.0
P233_B_8C5A09ZM,1,7200,7200,P233,Bluetooth,7200.0,1.0
P234_L_KI95C5M9,3468,7200,3733,P234,LTE,7200.0,0.5184722222222222
P235_L_FB1UURXX,1,7200,7200,P235,LTE,7200.0,1.0
P236_L_WBEVV012,1,7200,7200,P236,LTE,7200.0,1.0
P237_B_CSOFV8PZ,1,7200,7200,P237,Bluetooth,7200.0,1.0
P238_B_7N3C7MLF,1,7200,7200,P238,Bluetooth,7200.0,1.0
P239_B_JTXPBHMW,1,7200,7200,P239,Bluetooth,7200.0,1.0
P24_L_NUEXPNLL,1,7200,7200,P24,LTE,7200.0,1.0
P240_B_CTP7GZBU,1,7200,7200,P240,Bluetooth,7200.0,1.0
P241_L_FKNMVW7L,1,7200,7200,P241,LTE,7200.0,1.0
P242_B_AI3NKEBE,1,7200,7200,P242,Bluetooth,7200.0,1.0
P243_B_KD6YXGHZ,1,7200,7200,P243,Bluetooth,7200.0,1.0
P244_B_CXNQ949Z,1,7200,7200,P244,Bluetooth,7200.0,1.0
P245_L_C13DR6C6,1,7200,7200,P245,LTE,7200.0,1.0
P246_B_15FC8OSN,1,7200,7200,P246,Bluetooth,7200.0,1.0
P247_B_D8KHT3QR,1,7200,7200,P247,Bluetooth,7200.0,1.0
P248_L_51MLROOC,1,7200,7200,P248,LTE,7200.0,1.0
P249_B_V7CSBBWN,1,7200,7200,P249,Bluetooth,7200.0,1.0
P25_B_UCUVX5S9,1,6162,6162,P25,Bluetooth,7200.0,0.8558333333333333
P250_B_ZPHZN8CI,1,7200,7200,P250,Bluetooth,7200.0,1.0
P251_B_LV7CRHFR,1,7200,7200,P251,Bluetooth,7200.0,1.0
P252_L_1VU8X9UA,1,7200,7200,P252,LTE,7200.0,1.0
P253_L_NZJN03B5,1,7200,7200,P253,LTE,7200.0,1.0
P254_L_HWCPIT5E,1,7200,7200,P254,LTE,7200.0,1.0
P255_B_IWERPSVR,1,7200,7200,P255,Bluetooth,7200.0,1.0
P256_B_08VL0WKH,1,7200,7200,P256,Bluetooth,7200.0,1.0
P257_B_KY9VYN2O,1,7200,7200,P257,Bluetooth,7200.0,1.0
P258_L_0L22FUSX,2053,7200,5148,P258,LTE,7200.0,0.715
P259_B_7AMOJA6S,1,7200,7200,P259,Bluetooth,7200.0,1.0
P26_L_F97D7A9B,1,7200,7200,P26,LTE,7200.0,1.0
P260_L_TZ5B469D,1,7200,7200,P260,LTE,7200.0,1.0
P261_B_0GWBG7MX,1,7200,7200,P261,Bluetooth,7200.0,1.0
P262_L_4T636R7F,1,7200,7200,P262,LTE,7200.0,1.0
P263_B_E9V3GZ85,1,7200,7200,P263,Bluetooth,7200.0,1.0
P264_B_HGBB618U,1,7200,7200,P264,Bluetooth,7200.0,1.0
P265_B_L495DB7Q,1,7200,7200,P265,Bluetooth,7200.0,1.0
P266_B_OLNUJ880,1,7200,7200,P266,Bluetooth,7200.0,1.0
P267_L_U4ERWU9X,1,7200,7200,P267,LTE,7200.0,1.0
P268_L_J6QT7ANW,1,7200,7200,P268,LTE,7200.0,1.0
P269_B_DIVMEZJH,2508,7200,4693,P269,Bluetooth,7200.0,0.6518055555555555
P27_L_BC1QIID5,1,7200,7200,P27,LTE,7200.0,1.0
P270_B_H1COMU91,1,7200,7200,P270,Bluetooth,7200.0,1.0
P271_B_SJ8E8KYW,1,7200,7200,P271,Bluetooth,7200.0,1.0
P272_L_YGZGNN9M,1,7200,7200,P272,LTE,7200.0,1.0
P273_L_L7XZSMUF,1,7200,7200,P273,LTE,7200.0,1.0
P274_B_9FMC3R5J,2713,7200,4488,P274,Bluetooth,7200.0,0.6233333333333333
P275_L_N7DMDBKY,1,7200,7200,P275,LTE,7200.0,1.0
P276_B_BXWBFA5W,1,7200,7200,P276,Bluetooth,7200.0,1.0
P277_L_ZMRZDISC,1,7200,7200,P277,LTE,7200.0,1.0
P278_B_YP65HIWW,1,3708,3708,P278,Bluetooth,7200.0,0.515
P279_B_GB8Q5ZAC,1,7200,7200,P279,Bluetooth,7200.0,1.0
P28_L_I1M91T0H,1,7200,7200,P28,LTE,7200.0,1.0
P280_B_7ZYSMFEU,1777,7200,5424,P280,Bluetooth,7200.0,0.7533333333333333
P281_B_SQX5NEBO,1,7200,7200,P281,Bluetooth,7200.0,1.0
