user_id,neighbor_id,periods,total_timesteps
P_1-3_874,P_1-2_4771,"[{'start_time': 19664, 'end_time': 19682, 'duration': 19}, {'start_time': 19664, 'end_time': 19682, 'duration': 19}, {'start_time': 23601, 'end_time': 23620, 'duration': 20}, {'start_time': 23601, 'end_time': 23620, 'duration': 20}, {'start_time': 24486, 'end_time': 24504, 'duration': 19}, {'start_time': 24486, 'end_time': 24504, 'duration': 19}]",6253
P_1-3_874,P_1-2_4734,"[{'start_time': 20416, 'end_time': 20441, 'duration': 26}, {'start_time': 20416, 'end_time': 20441, 'duration': 26}, {'start_time': 21870, 'end_time': 21895, 'duration': 26}, {'start_time': 21870, 'end_time': 21895, 'duration': 26}]",6253
P_1-3_874,P_1-2_4206,"[{'start_time': 20536, 'end_time': 20560, 'duration': 25}, {'start_time': 20536, 'end_time': 20560, 'duration': 25}, {'start_time': 22015, 'end_time': 22039, 'duration': 25}, {'start_time': 22015, 'end_time': 22039, 'duration': 25}]",6253
P_1-3_874,P_1-3_1500,"[{'start_time': 20655, 'end_time': 20679, 'duration': 25}, {'start_time': 20655, 'end_time': 20679, 'duration': 25}, {'start_time': 22089, 'end_time': 22113, 'duration': 25}, {'start_time': 22089, 'end_time': 22113, 'duration': 25}]",6253
P_1-3_874,P_1-3_3901,"[{'start_time': 20718, 'end_time': 20742, 'duration': 25}, {'start_time': 20718, 'end_time': 20742, 'duration': 25}, {'start_time': 22154, 'end_time': 22178, 'duration': 25}, {'start_time': 22154, 'end_time': 22178, 'duration': 25}]",6253
P_1-3_874,P_1-2_1420,"[{'start_time': 20814, 'end_time': 20838, 'duration': 25}, {'start_time': 20814, 'end_time': 20838, 'duration': 25}, {'start_time': 22269, 'end_time': 22293, 'duration': 25}, {'start_time': 22269, 'end_time': 22293, 'duration': 25}]",6253
P_1-3_874,P_1-3_228,"[{'start_time': 20848, 'end_time': 20872, 'duration': 25}, {'start_time': 20848, 'end_time': 20872, 'duration': 25}, {'start_time': 22283, 'end_time': 22307, 'duration': 25}, {'start_time': 22283, 'end_time': 22307, 'duration': 25}]",6253
P_1-3_874,P_1-3_3776,"[{'start_time': 20984, 'end_time': 21008, 'duration': 25}, {'start_time': 20984, 'end_time': 21008, 'duration': 25}, {'start_time': 22520, 'end_time': 22544, 'duration': 25}, {'start_time': 22520, 'end_time': 22544, 'duration': 25}, {'start_time': 24929, 'end_time': 24954, 'duration': 26}, {'start_time': 24929, 'end_time': 24954, 'duration': 26}]",6253
P_1-3_874,P_2-1_2161,"[{'start_time': 21259, 'end_time': 21284, 'duration': 26}, {'start_time': 21259, 'end_time': 21284, 'duration': 26}, {'start_time': 22714, 'end_time': 22739, 'duration': 26}, {'start_time': 22714, 'end_time': 22739, 'duration': 26}, {'start_time': 25124, 'end_time': 25149, 'duration': 26}, {'start_time': 25124, 'end_time': 25149, 'duration': 26}]",6253
P_1-3_874,P_1-3_2454,"[{'start_time': 21934, 'end_time': 21958, 'duration': 25}, {'start_time': 21934, 'end_time': 21958, 'duration': 25}]",6253
P_1-3_874,P_1-3_3834,"[{'start_time': 22496, 'end_time': 22520, 'duration': 25}, {'start_time': 22496, 'end_time': 22520, 'duration': 25}, {'start_time': 24898, 'end_time': 24922, 'duration': 25}, {'start_time': 24898, 'end_time': 24922, 'duration': 25}]",6253
P_1-3_874,P_1-2_3280,"[{'start_time': 22834, 'end_time': 22839, 'duration': 6}, {'start_time': 22834, 'end_time': 22839, 'duration': 6}]",6253
P_1-3_874,P_1-1-pt_1714,"[{'start_time': 23081, 'end_time': 23091, 'duration': 11}, {'start_time': 23081, 'end_time': 23091, 'duration': 11}]",6253
P_1-3_874,P_1-2_2287,"[{'start_time': 23364, 'end_time': 23383, 'duration': 20}, {'start_time': 23364, 'end_time': 23383, 'duration': 20}]",6253
P_1-3_874,P_1-2_3081,"[{'start_time': 24070, 'end_time': 24089, 'duration': 20}, {'start_time': 24070, 'end_time': 24089, 'duration': 20}]",6253
P_1-3_874,P_1-2_5951,"[{'start_time': 24461, 'end_time': 24479, 'duration': 19}, {'start_time': 24461, 'end_time': 24479, 'duration': 19}]",6253
P_1-1-pt_5897,P_1-1-pt_3275,"[{'start_time': 21396, 'end_time': 21423, 'duration': 28}, {'start_time': 21396, 'end_time': 21423, 'duration': 28}]",6252
P_1-1-pt_5897,P_1-1-pt_1560,"[{'start_time': 21400, 'end_time': 21427, 'duration': 28}, {'start_time': 21400, 'end_time': 21427, 'duration': 28}]",6252
P_1-1-pt_5897,P_1-1-pt_1966,"[{'start_time': 21966, 'end_time': 21992, 'duration': 27}, {'start_time': 21966, 'end_time': 21992, 'duration': 27}]",6252
P_1-1-pt_5897,P_1-1-pt_5906,"[{'start_time': 22476, 'end_time': 22502, 'duration': 27}, {'start_time': 22476, 'end_time': 22502, 'duration': 27}]",6252
P_1-1-pt_5897,P_1-1-pt_1238,"[{'start_time': 22495, 'end_time': 22522, 'duration': 28}, {'start_time': 22495, 'end_time': 22522, 'duration': 28}]",6252
P_1-1-pt_5897,P_1-1-pt_3916,"[{'start_time': 22641, 'end_time': 22668, 'duration': 28}, {'start_time': 22641, 'end_time': 22668, 'duration': 28}]",6252
P_1-1-pt_5897,P_1-1-pt_1108,"[{'start_time': 23020, 'end_time': 23023, 'duration': 4}, {'start_time': 23020, 'end_time': 23023, 'duration': 4}]",6252
P_1-1-pt_5897,P_1-1-pt_1226,"[{'start_time': 23013, 'end_time': 23040, 'duration': 28}, {'start_time': 23013, 'end_time': 23040, 'duration': 28}]",6252
P_1-1-pt_5897,P_1-1-pt_3409,"[{'start_time': 23142, 'end_time': 23168, 'duration': 27}, {'start_time': 23142, 'end_time': 23168, 'duration': 27}]",6252
P_1-1-pt_5897,P_1-1-pt_3624,"[{'start_time': 23229, 'end_time': 23255, 'duration': 27}, {'start_time': 23229, 'end_time': 23255, 'duration': 27}]",6252
P_1-1-pt_5897,P_1-1-veh_792,"[{'start_time': 23424, 'end_time': 23503, 'duration': 80}, {'start_time': 23424, 'end_time': 23503, 'duration': 80}]",6252
P_1-1-pt_5897,P_2-1_3764,"[{'start_time': 23851, 'end_time': 23869, 'duration': 19}, {'start_time': 23851, 'end_time': 23869, 'duration': 19}]",6252
P_1-1-pt_5897,P_2-1_2925,"[{'start_time': 23871, 'end_time': 23888, 'duration': 18}, {'start_time': 23871, 'end_time': 23888, 'duration': 18}]",6252
P_1-1-pt_5897,P_1-1-pt_1473,"[{'start_time': 24106, 'end_time': 24137, 'duration': 32}, {'start_time': 24106, 'end_time': 24137, 'duration': 32}]",6252
P_1-1-pt_5897,P_1-1-pt_6297,"[{'start_time': 24315, 'end_time': 24342, 'duration': 28}, {'start_time': 24315, 'end_time': 24342, 'duration': 28}]",6252
P_1-1-pt_5897,P_1-1-pt_3769,"[{'start_time': 22279, 'end_time': 24527, 'duration': 2249}, {'start_time': 22279, 'end_time': 24527, 'duration': 2249}]",6252
P_1-1-pt_5897,P_1-1-pt_7760,"[{'start_time': 24634, 'end_time': 24784, 'duration': 151}, {'start_time': 24634, 'end_time': 24784, 'duration': 151}]",6252
P_1-3_5451,P_1-1-veh_824,"[{'start_time': 19694, 'end_time': 19712, 'duration': 19}, {'start_time': 19694, 'end_time': 19712, 'duration': 19}]",6252
P_1-3_5451,P_1-2_5092,"[{'start_time': 19946, 'end_time': 20000, 'duration': 55}, {'start_time': 19946, 'end_time': 20000, 'duration': 55}]",6252
P_1-3_5451,P_1-1-pt_8085,"[{'start_time': 20376, 'end_time': 20915, 'duration': 540}, {'start_time': 20376, 'end_time': 20915, 'duration': 540}, {'start_time': 21186, 'end_time': 21189, 'duration': 4}, {'start_time': 21186, 'end_time': 21189, 'duration': 4}]",6252
P_1-3_5451,P_2-1_4930,"[{'start_time': 21287, 'end_time': 21301, 'duration': 15}, {'start_time': 21287, 'end_time': 21301, 'duration': 15}]",6252
P_1-3_5451,P_1-1-pt_841,"[{'start_time': 23255, 'end_time': 23268, 'duration': 14}, {'start_time': 23255, 'end_time': 23268, 'duration': 14}]",6252
P_1-3_5451,P_1-1-pt_1601,"[{'start_time': 25132, 'end_time': 25156, 'duration': 25}, {'start_time': 25132, 'end_time': 25156, 'duration': 25}]",6252
P_2-1_3664,P_1-3_1213,"[{'start_time': 21025, 'end_time': 21043, 'duration': 19}, {'start_time': 21025, 'end_time': 21043, 'duration': 19}]",6250
P_2-1_3664,P_1-2_2215,"[{'start_time': 22463, 'end_time': 22497, 'duration': 35}, {'start_time': 22463, 'end_time': 22497, 'duration': 35}]",6250
P_2-1_3664,P_1-3_2180,"[{'start_time': 22691, 'end_time': 22717, 'duration': 27}, {'start_time': 22691, 'end_time': 22717, 'duration': 27}]",6250
P_2-1_3664,P_1-2_2422,"[{'start_time': 23193, 'end_time': 23205, 'duration': 13}, {'start_time': 23193, 'end_time': 23205, 'duration': 13}]",6250
P_2-1_3664,P_2-1_3058,"[{'start_time': 23707, 'end_time': 23756, 'duration': 50}, {'start_time': 23707, 'end_time': 23756, 'duration': 50}, {'start_time': 23762, 'end_time': 23868, 'duration': 107}, {'start_time': 23762, 'end_time': 23868, 'duration': 107}, {'start_time': 23932, 'end_time': 23950, 'duration': 19}, {'start_time': 23932, 'end_time': 23950, 'duration': 19}, {'start_time': 23957, 'end_time': 23981, 'duration': 25}, {'start_time': 23957, 'end_time': 23981, 'duration': 25}, {'start_time': 24583, 'end_time': 24619, 'duration': 37}, {'start_time': 24583, 'end_time': 24619, 'duration': 37}, {'start_time': 24622, 'end_time': 24695, 'duration': 74}, {'start_time': 24622, 'end_time': 24695, 'duration': 74}]",6250
P_2-1_3664,P_1-1-pt_8968,"[{'start_time': 25111, 'end_time': 25129, 'duration': 19}, {'start_time': 25111, 'end_time': 25129, 'duration': 19}]",6250
P_2-1_3664,P_1-1-pt_2961,"[{'start_time': 25135, 'end_time': 25153, 'duration': 19}, {'start_time': 25135, 'end_time': 25153, 'duration': 19}]",6250
P_2-1_2925,P_1-1-pt_1329,"[{'start_time': 20355, 'end_time': 20377, 'duration': 23}, {'start_time': 20355, 'end_time': 20377, 'duration': 23}]",6246
P_2-1_2925,P_1-1-pt_4879,"[{'start_time': 20688, 'end_time': 20712, 'duration': 25}, {'start_time': 20688, 'end_time': 20712, 'duration': 25}]",6246
P_2-1_2925,P_1-1-pt_6453,"[{'start_time': 21351, 'end_time': 21377, 'duration': 27}, {'start_time': 21351, 'end_time': 21377, 'duration': 27}]",6246
P_2-1_2925,P_1-2_4940,"[{'start_time': 21360, 'end_time': 21381, 'duration': 22}, {'start_time': 21360, 'end_time': 21381, 'duration': 22}]",6246
P_2-1_2925,P_1-1-pt_494,"[{'start_time': 23620, 'end_time': 23645, 'duration': 26}, {'start_time': 23620, 'end_time': 23645, 'duration': 26}]",6246
P_2-1_2925,P_1-1-pt_2162,"[{'start_time': 23632, 'end_time': 23656, 'duration': 25}, {'start_time': 23632, 'end_time': 23656, 'duration': 25}]",6246
P_2-1_2925,P_2-1_3764,"[{'start_time': 23699, 'end_time': 23798, 'duration': 100}, {'start_time': 23699, 'end_time': 23798, 'duration': 100}, {'start_time': 23801, 'end_time': 23837, 'duration': 37}, {'start_time': 23801, 'end_time': 23837, 'duration': 37}]",6246
P_2-1_2925,P_1-1-pt_5897,"[{'start_time': 23871, 'end_time': 23888, 'duration': 18}, {'start_time': 23871, 'end_time': 23888, 'duration': 18}]",6246
P_2-1_2925,P_1-1-pt_3769,"[{'start_time': 23874, 'end_time': 23892, 'duration': 19}, {'start_time': 23874, 'end_time': 23892, 'duration': 19}]",6246
P_2-1_2925,P_1-1-pt_4671,"[{'start_time': 23916, 'end_time': 23933, 'duration': 18}, {'start_time': 23916, 'end_time': 23933, 'duration': 18}]",6246
P_2-1_2925,P_1-1-pt_3409,"[{'start_time': 23926, 'end_time': 23945, 'duration': 20}, {'start_time': 23926, 'end_time': 23945, 'duration': 20}]",6246
P_2-1_2925,P_1-1-pt_1270,"[{'start_time': 23996, 'end_time': 24014, 'duration': 19}, {'start_time': 23996, 'end_time': 24014, 'duration': 19}]",6246
P_2-1_2925,P_1-1-pt_4919,"[{'start_time': 24005, 'end_time': 24022, 'duration': 18}, {'start_time': 24005, 'end_time': 24022, 'duration': 18}]",6246
P_2-1_2925,P_1-1-pt_8545,"[{'start_time': 24367, 'end_time': 24387, 'duration': 21}, {'start_time': 24367, 'end_time': 24387, 'duration': 21}]",6246
P_2-1_2925,P_1-1-pt_5193,"[{'start_time': 24369, 'end_time': 24389, 'duration': 21}, {'start_time': 24369, 'end_time': 24389, 'duration': 21}]",6246
P_2-1_2925,P_1-1-pt_7325,"[{'start_time': 24411, 'end_time': 24431, 'duration': 21}, {'start_time': 24411, 'end_time': 24431, 'duration': 21}]",6246
P_2-1_2925,P_1-1-pt_8137,"[{'start_time': 24419, 'end_time': 24439, 'duration': 21}, {'start_time': 24419, 'end_time': 24439, 'duration': 21}]",6246
P_2-1_2925,P_1-1-pt_6389,"[{'start_time': 24929, 'end_time': 24949, 'duration': 21}, {'start_time': 24929, 'end_time': 24949, 'duration': 21}]",6246
P_1-1-pt_3671,P_1-1-pt_5167,"[{'start_time': 19150, 'end_time': 19179, 'duration': 30}, {'start_time': 19150, 'end_time': 19179, 'duration': 30}, {'start_time': 19456, 'end_time': 19484, 'duration': 29}, {'start_time': 19456, 'end_time': 19484, 'duration': 29}, {'start_time': 19762, 'end_time': 19791, 'duration': 30}, {'start_time': 19762, 'end_time': 19791, 'duration': 30}, {'start_time': 20068, 'end_time': 20096, 'duration': 29}, {'start_time': 20068, 'end_time': 20096, 'duration': 29}, {'start_time': 20374, 'end_time': 20403, 'duration': 30}, {'start_time': 20374, 'end_time': 20403, 'duration': 30}, {'start_time': 20680, 'end_time': 20708, 'duration': 29}, {'start_time': 20680, 'end_time': 20708, 'duration': 29}, {'start_time': 20986, 'end_time': 21015, 'duration': 30}, {'start_time': 20986, 'end_time': 21015, 'duration': 30}, {'start_time': 21292, 'end_time': 21320, 'duration': 29}, {'start_time': 21292, 'end_time': 21320, 'duration': 29}, {'start_time': 21598, 'end_time': 21627, 'duration': 30}, {'start_time': 21598, 'end_time': 21627, 'duration': 30}, {'start_time': 21904, 'end_time': 21932, 'duration': 29}, {'start_time': 21904, 'end_time': 21932, 'duration': 29}, {'start_time': 22210, 'end_time': 22239, 'duration': 30}, {'start_time': 22210, 'end_time': 22239, 'duration': 30}, {'start_time': 22516, 'end_time': 22544, 'duration': 29}, {'start_time': 22516, 'end_time': 22544, 'duration': 29}, {'start_time': 22822, 'end_time': 22851, 'duration': 30}, {'start_time': 22822, 'end_time': 22851, 'duration': 30}, {'start_time': 23128, 'end_time': 23156, 'duration': 29}, {'start_time': 23128, 'end_time': 23156, 'duration': 29}, {'start_time': 23434, 'end_time': 23463, 'duration': 30}, {'start_time': 23434, 'end_time': 23463, 'duration': 30}, {'start_time': 23740, 'end_time': 23768, 'duration': 29}, {'start_time': 23740, 'end_time': 23768, 'duration': 29}, {'start_time': 24046, 'end_time': 24075, 'duration': 30}, {'start_time': 24046, 'end_time': 24075, 'duration': 30}, {'start_time': 24352, 'end_time': 24380, 'duration': 29}, {'start_time': 24352, 'end_time': 24380, 'duration': 29}, {'start_time': 24658, 'end_time': 24687, 'duration': 30}, {'start_time': 24658, 'end_time': 24687, 'duration': 30}, {'start_time': 24964, 'end_time': 24992, 'duration': 29}, {'start_time': 24964, 'end_time': 24992, 'duration': 29}]",6243
P_1-1-pt_3671,P_1-1-pt_1747,"[{'start_time': 19180, 'end_time': 19207, 'duration': 28}, {'start_time': 19180, 'end_time': 19207, 'duration': 28}, {'start_time': 19485, 'end_time': 19514, 'duration': 30}, {'start_time': 19485, 'end_time': 19514, 'duration': 30}, {'start_time': 19791, 'end_time': 19818, 'duration': 28}, {'start_time': 19791, 'end_time': 19818, 'duration': 28}, {'start_time': 20096, 'end_time': 20125, 'duration': 30}, {'start_time': 20096, 'end_time': 20125, 'duration': 30}, {'start_time': 20402, 'end_time': 20429, 'duration': 28}, {'start_time': 20402, 'end_time': 20429, 'duration': 28}, {'start_time': 20707, 'end_time': 20736, 'duration': 30}, {'start_time': 20707, 'end_time': 20736, 'duration': 30}, {'start_time': 21013, 'end_time': 21040, 'duration': 28}, {'start_time': 21013, 'end_time': 21040, 'duration': 28}, {'start_time': 21318, 'end_time': 21347, 'duration': 30}, {'start_time': 21318, 'end_time': 21347, 'duration': 30}, {'start_time': 21624, 'end_time': 21651, 'duration': 28}, {'start_time': 21624, 'end_time': 21651, 'duration': 28}, {'start_time': 21929, 'end_time': 21958, 'duration': 30}, {'start_time': 21929, 'end_time': 21958, 'duration': 30}, {'start_time': 22236, 'end_time': 22261, 'duration': 26}, {'start_time': 22236, 'end_time': 22261, 'duration': 26}, {'start_time': 22540, 'end_time': 22569, 'duration': 30}, {'start_time': 22540, 'end_time': 22569, 'duration': 30}, {'start_time': 22847, 'end_time': 22872, 'duration': 26}, {'start_time': 22847, 'end_time': 22872, 'duration': 26}, {'start_time': 23151, 'end_time': 23180, 'duration': 30}, {'start_time': 23151, 'end_time': 23180, 'duration': 30}, {'start_time': 23458, 'end_time': 23483, 'duration': 26}, {'start_time': 23458, 'end_time': 23483, 'duration': 26}, {'start_time': 23762, 'end_time': 23790, 'duration': 29}, {'start_time': 23762, 'end_time': 23790, 'duration': 29}, {'start_time': 24069, 'end_time': 24094, 'duration': 26}, {'start_time': 24069, 'end_time': 24094, 'duration': 26}, {'start_time': 24373, 'end_time': 24402, 'duration': 30}, {'start_time': 24373, 'end_time': 24402, 'duration': 30}, {'start_time': 24680, 'end_time': 24706, 'duration': 27}, {'start_time': 24680, 'end_time': 24706, 'duration': 27}, {'start_time': 24984, 'end_time': 25013, 'duration': 30}, {'start_time': 24984, 'end_time': 25013, 'duration': 30}]",6243
P_1-1-pt_3671,P_1-1-pt_4262,"[{'start_time': 18999, 'end_time': 19286, 'duration': 288}, {'start_time': 18999, 'end_time': 19286, 'duration': 288}]",6243
P_1-1-pt_3671,P_1-1-pt_6974,"[{'start_time': 19313, 'end_time': 19341, 'duration': 29}, {'start_time': 19313, 'end_time': 19341, 'duration': 29}, {'start_time': 19782, 'end_time': 19969, 'duration': 188}, {'start_time': 19782, 'end_time': 19969, 'duration': 188}, {'start_time': 20410, 'end_time': 20438, 'duration': 29}, {'start_time': 20410, 'end_time': 20438, 'duration': 29}, {'start_time': 21744, 'end_time': 21770, 'duration': 27}, {'start_time': 21744, 'end_time': 21770, 'duration': 27}, {'start_time': 22291, 'end_time': 22318, 'duration': 28}, {'start_time': 22291, 'end_time': 22318, 'duration': 28}, {'start_time': 22838, 'end_time': 22869, 'duration': 32}, {'start_time': 22838, 'end_time': 22869, 'duration': 32}, {'start_time': 23625, 'end_time': 23647, 'duration': 23}, {'start_time': 23625, 'end_time': 23647, 'duration': 23}, {'start_time': 24173, 'end_time': 24199, 'duration': 27}, {'start_time': 24173, 'end_time': 24199, 'duration': 27}, {'start_time': 24721, 'end_time': 24747, 'duration': 27}, {'start_time': 24721, 'end_time': 24747, 'duration': 27}]",6243
P_1-1-pt_3671,P_1-1-pt_98,"[{'start_time': 19333, 'end_time': 19366, 'duration': 34}, {'start_time': 19333, 'end_time': 19366, 'duration': 34}, {'start_time': 20115, 'end_time': 20142, 'duration': 28}, {'start_time': 20115, 'end_time': 20142, 'duration': 28}, {'start_time': 20895, 'end_time': 20923, 'duration': 29}, {'start_time': 20895, 'end_time': 20923, 'duration': 29}, {'start_time': 21200, 'end_time': 21229, 'duration': 30}, {'start_time': 21200, 'end_time': 21229, 'duration': 30}, {'start_time': 21983, 'end_time': 22010, 'duration': 28}, {'start_time': 21983, 'end_time': 22010, 'duration': 28}, {'start_time': 22763, 'end_time': 22791, 'duration': 29}, {'start_time': 22763, 'end_time': 22791, 'duration': 29}, {'start_time': 23069, 'end_time': 23097, 'duration': 29}, {'start_time': 23069, 'end_time': 23097, 'duration': 29}, {'start_time': 23619, 'end_time': 24107, 'duration': 489}, {'start_time': 23619, 'end_time': 24107, 'duration': 489}, {'start_time': 24631, 'end_time': 24659, 'duration': 29}, {'start_time': 24631, 'end_time': 24659, 'duration': 29}, {'start_time': 24937, 'end_time': 24965, 'duration': 29}, {'start_time': 24937, 'end_time': 24965, 'duration': 29}]",6243
P_1-1-pt_3671,P_1-1-pt_3207,"[{'start_time': 19430, 'end_time': 19458, 'duration': 29}, {'start_time': 19430, 'end_time': 19458, 'duration': 29}, {'start_time': 21678, 'end_time': 21704, 'duration': 27}, {'start_time': 21678, 'end_time': 21704, 'duration': 27}, {'start_time': 21983, 'end_time': 22010, 'duration': 28}, {'start_time': 21983, 'end_time': 22010, 'duration': 28}, {'start_time': 24534, 'end_time': 24563, 'duration': 30}, {'start_time': 24534, 'end_time': 24563, 'duration': 30}, {'start_time': 24841, 'end_time': 24867, 'duration': 27}, {'start_time': 24841, 'end_time': 24867, 'duration': 27}]",6243
P_1-1-pt_3671,P_1-1-pt_1497,"[{'start_time': 19830, 'end_time': 19855, 'duration': 26}, {'start_time': 19830, 'end_time': 19855, 'duration': 26}, {'start_time': 21282, 'end_time': 21309, 'duration': 28}, {'start_time': 21282, 'end_time': 21309, 'duration': 28}, {'start_time': 21653, 'end_time': 21678, 'duration': 26}, {'start_time': 21653, 'end_time': 21678, 'duration': 26}, {'start_time': 23105, 'end_time': 23132, 'duration': 28}, {'start_time': 23105, 'end_time': 23132, 'duration': 28}, {'start_time': 23477, 'end_time': 23503, 'duration': 27}, {'start_time': 23477, 'end_time': 23503, 'duration': 27}, {'start_time': 24929, 'end_time': 24955, 'duration': 27}, {'start_time': 24929, 'end_time': 24955, 'duration': 27}]",6243
P_1-1-pt_3671,P_1-1-pt_6743,"[{'start_time': 20308, 'end_time': 20334, 'duration': 27}, {'start_time': 20308, 'end_time': 20334, 'duration': 27}, {'start_time': 22478, 'end_time': 22504, 'duration': 27}, {'start_time': 22478, 'end_time': 22504, 'duration': 27}]",6243
P_1-1-pt_3671,P_1-1-pt_3858,"[{'start_time': 20389, 'end_time': 20422, 'duration': 34}, {'start_time': 20389, 'end_time': 20422, 'duration': 34}, {'start_time': 20700, 'end_time': 20729, 'duration': 30}, {'start_time': 20700, 'end_time': 20729, 'duration': 30}, {'start_time': 22699, 'end_time': 22728, 'duration': 30}, {'start_time': 22699, 'end_time': 22728, 'duration': 30}, {'start_time': 23006, 'end_time': 23039, 'duration': 34}, {'start_time': 23006, 'end_time': 23039, 'duration': 34}, {'start_time': 25005, 'end_time': 25032, 'duration': 28}, {'start_time': 25005, 'end_time': 25032, 'duration': 28}]",6243
P_1-1-pt_3671,P_1-1-pt_4736,"[{'start_time': 20469, 'end_time': 20801, 'duration': 333}, {'start_time': 20469, 'end_time': 20801, 'duration': 333}, {'start_time': 21804, 'end_time': 21832, 'duration': 29}, {'start_time': 21804, 'end_time': 21832, 'duration': 29}]",6243
P_1-1-pt_3671,P_1-1-pt_521,"[{'start_time': 20987, 'end_time': 21016, 'duration': 30}, {'start_time': 20987, 'end_time': 21016, 'duration': 30}, {'start_time': 21293, 'end_time': 21321, 'duration': 29}, {'start_time': 21293, 'end_time': 21321, 'duration': 29}, {'start_time': 23544, 'end_time': 24183, 'duration': 640}, {'start_time': 23544, 'end_time': 24183, 'duration': 640}]",6243
P_1-1-pt_3671,P_1-1-pt_2920,"[{'start_time': 22041, 'end_time': 22067, 'duration': 27}, {'start_time': 22041, 'end_time': 22067, 'duration': 27}]",6243
P_1-1-pt_3671,P_1-2_4940,"[{'start_time': 22142, 'end_time': 22163, 'duration': 22}, {'start_time': 22142, 'end_time': 22163, 'duration': 22}]",6243
P_1-1-pt_3671,P_1-1-pt_2880,"[{'start_time': 22199, 'end_time': 22228, 'duration': 30}, {'start_time': 22199, 'end_time': 22228, 'duration': 30}, {'start_time': 22399, 'end_time': 22426, 'duration': 28}, {'start_time': 22399, 'end_time': 22426, 'duration': 28}]",6243
P_1-1-pt_3671,P_1-1-veh_610,"[{'start_time': 22860, 'end_time': 22875, 'duration': 16}, {'start_time': 22860, 'end_time': 22875, 'duration': 16}]",6243
P_1-1-pt_3671,P_1-1-pt_7915,"[{'start_time': 23617, 'end_time': 23647, 'duration': 31}, {'start_time': 23617, 'end_time': 23647, 'duration': 31}]",6243
P_1-1-pt_3671,P_1-1-pt_7573,"[{'start_time': 24157, 'end_time': 24493, 'duration': 337}, {'start_time': 24157, 'end_time': 24493, 'duration': 337}]",6243
P_1-1-pt_3671,P_1-1-veh_767,"[{'start_time': 24498, 'end_time': 24520, 'duration': 23}, {'start_time': 24498, 'end_time': 24520, 'duration': 23}]",6243
P_1-1-pt_3671,P_1-1-pt_2013,"[{'start_time': 24627, 'end_time': 24653, 'duration': 27}, {'start_time': 24627, 'end_time': 24653, 'duration': 27}]",6243
P_1-1-pt_3671,P_1-2_303,"[{'start_time': 24744, 'end_time': 24760, 'duration': 17}, {'start_time': 24744, 'end_time': 24760, 'duration': 17}, {'start_time': 24834, 'end_time': 24861, 'duration': 28}, {'start_time': 24834, 'end_time': 24861, 'duration': 28}]",6243
P_1-1-pt_8611,P_1-2_5252,"[{'start_time': 20976, 'end_time': 20986, 'duration': 11}, {'start_time': 20976, 'end_time': 20986, 'duration': 11}]",6238
P_1-1-pt_8611,P_1-2_2473,"[{'start_time': 21962, 'end_time': 21982, 'duration': 21}, {'start_time': 21962, 'end_time': 21982, 'duration': 21}]",6238
P_1-1-pt_8611,P_1-2_4249,"[{'start_time': 21993, 'end_time': 22017, 'duration': 25}, {'start_time': 21993, 'end_time': 22017, 'duration': 25}]",6238
P_1-1-pt_8611,P_1-3_2424,"[{'start_time': 22022, 'end_time': 22046, 'duration': 25}, {'start_time': 22022, 'end_time': 22046, 'duration': 25}]",6238
P_1-1-pt_8611,P_1-3_5117,"[{'start_time': 22296, 'end_time': 22306, 'duration': 11}, {'start_time': 22296, 'end_time': 22306, 'duration': 11}]",6238
P_1-1-pt_8611,P_1-2_2183,"[{'start_time': 22456, 'end_time': 22466, 'duration': 11}, {'start_time': 22456, 'end_time': 22466, 'duration': 11}]",6238
P_1-1-pt_8611,P_1-3_5537,"[{'start_time': 22859, 'end_time': 22869, 'duration': 11}, {'start_time': 22859, 'end_time': 22869, 'duration': 11}]",6238
P_1-1-pt_8611,P_1-1-pt_5997,"[{'start_time': 23796, 'end_time': 25200, 'duration': 1405}, {'start_time': 23796, 'end_time': 25200, 'duration': 1405}]",6238
P_1-3_3076,P_1-1-pt_1723,"[{'start_time': 21091, 'end_time': 21113, 'duration': 23}, {'start_time': 21091, 'end_time': 21113, 'duration': 23}, {'start_time': 21395, 'end_time': 21504, 'duration': 110}, {'start_time': 21395, 'end_time': 21504, 'duration': 110}, {'start_time': 22988, 'end_time': 23011, 'duration': 24}, {'start_time': 22988, 'end_time': 23011, 'duration': 24}]",6237
P_1-3_3076,P_1-3_743,"[{'start_time': 21482, 'end_time': 21507, 'duration': 26}, {'start_time': 21482, 'end_time': 21507, 'duration': 26}, {'start_time': 22987, 'end_time': 23011, 'duration': 25}, {'start_time': 22987, 'end_time': 23011, 'duration': 25}]",6237
P_1-3_3076,P_1-3_2599,"[{'start_time': 21906, 'end_time': 21931, 'duration': 26}, {'start_time': 21906, 'end_time': 21931, 'duration': 26}]",6237
P_1-3_3076,P_1-2_5745,"[{'start_time': 21932, 'end_time': 21956, 'duration': 25}, {'start_time': 21932, 'end_time': 21956, 'duration': 25}]",6237
P_1-3_3076,P_1-1-pt_8289,"[{'start_time': 22015, 'end_time': 22039, 'duration': 25}, {'start_time': 22015, 'end_time': 22039, 'duration': 25}]",6237
P_1-3_3076,P_1-1-pt_8735,"[{'start_time': 22077, 'end_time': 22100, 'duration': 24}, {'start_time': 22077, 'end_time': 22100, 'duration': 24}]",6237
